Nome de uma definição de BAdI;Ponto de ampliação;Descrição;
HR_CZ_ERR;HR_CZ_ERR;;
HR_CZ_ERR_CHG_DATE;HR_CZ_ERR;;
HR_CZ_ERR_DATA;HR_CZ_ERR;;
HR_CZ_ERR_DEFAULTS;HR_CZ_ERR;;
HR_CZ_FRE;HR_CZ_FRE;;
HR_CZ_GET_SBUKR;HR_CZ_PSDT0;;
HR_CZ_GET_STAMP_NAME;HR_CZ_GET_STAMP_NAME;;
HR_CZ_GET_WRK_HOURS_DET;HR_CZ_GET_WRK_HOURS_DET;;
HR_CZ_GW_ELIGIBILITY;HR_CZ_GUARANTEED_WAGE;;
HR_CZ_GW_GROUP;HR_CZ_GUARANTEED_WAGE;;
HR_CZ_HOZ_LEGENT_SPLIT;HR_CZ_HOZ;;
HR_CZ_M_AVG_WORK_HOURS;HR_CZ_M_AVG;;
HR_CZ_ONZ_SUE_PIP;HR_CZ_ONZ_SUE;;
HR_CZ_ONZ_SUE_RSN;HR_CZ_ONZ_SUE;;
HR_CZ_ONZ_SUE_RSNTEREMPL;HR_CZ_ONZ_SUE;;
HR_CZ_ONZ_SUE_RSNTERREL;HR_CZ_ONZ_SUE;;
HR_CZ_ONZ_SUE_SHRT;HR_CZ_ONZ_SUE;;
HR_CZ_ONZ_SUE_WT_SEVERANCE;HR_CZ_ONZ_SUE;;
HR_CZ_PAYROLL_ABS_COUNT;HR_CZ_PAYROLL_ABS_COUNT;;
HR_CZ_PAYROLL_GRWRK;HR_CZ_PAYROLL_GRWRK;;
HR_CZ_PSDT0_COSTS;HR_CZ_PSDT0;;
HR_CZ_RPCTAXT2_ID_PAPER;HR_CZ_RPCTAXT2;;
HR_CZ_RPCTAXT2_MLP;HR_CZ_RPCTAXT2;;
HR_CZ_RPCTAXT2_TAX_ID;HR_CZ_RPCTAXT2;;
HR_CZ_RPCTAXT2_WRK_PLACE;HR_CZ_RPCTAXT2;;
HR_CZ_RPCTAXT2_WT_BRUTTO_NR;HR_CZ_RPCTAXT2;;
HR_CZ_RPCZNRT0_ID;HR_CZ_RPCRZNT0;;
HR_CZ_RPCZNRT0_TAX_PAYER;HR_CZ_RPCRZNT0;;
HR_CZ_SYS_DATA_H;HR_CZ_SYS_DATA;;
HR_CZ_SYS_DEFAULTS;HR_CZ_SYS_DATA;;
HR_CZ_SYS_FILE_INFO;HR_CZ_SYS_DATA;;
HR_CZ_SYS_OU_ATTR;HR_CZ_SYS_DATA;;
HR_CZ_SYS_WP_ATTR;HR_CZ_SYS_DATA;;
HR_CZ_TEMP_AVG;HR_CZ_TEMP_AVG;;
HR_CZ_UTIL_INFTY;HR_CZ_UTIL_INFTY;;
HR_CZ_UTIL_PAYRES;HR_CZ_UTIL_PAYRES;;
HR_CZ_UWP_DATA;HR_CZ_UWP_DATA;;
HR_CZ_UWP_DEFAULTS;HR_CZ_UWP_DEFAULTS;;
HR_CZ_UWP_TENDER;HR_CZ_UWP_TENDER;;
HR_CZ_VQ_AGT_VTART;HR_CZ_VACATION_QUOTA;;
HR_CZ_VQ_AGT_WRK_HOURS;HR_CZ_VACATION_QUOTA;;
HR_CZ_VQ_UA_REDUCTION;HR_CZ_VACATION_QUOTA;;
HR_CZ_VQE_TIME_PERIOD;HR_CZ_VACATION_QUOTA;;
HR_EC_PAYSLIP_BADI_DEF;HR_EC_PAYSLIP;Integration Employee Central - comprovante de remuneração;
HR_EFI_DETPERNR;;Determine Pernr;
HR_EFI_UPD0065;;Update Infotype 65 Efiling Update manager;
HR_EFI_UPD0070;;Update Infotype 65 Efiling Update manager;
HR_EFI_UPD0757;;Update Infotype 65 Efiling Update manager;
HR_ES_ACTOS_DOC_PS;HRPSE;;
HR_ES_ACTOS_EXIT1_PS;HRPSE;;
HR_ES_ACTOS_EXIT2_PS;HRPSE;;
HR_ES_ACTOS_EXIT3_PS;HRPSE;;
HR_ES_ACTOS_EXIT4_PS;HRPSE;;
HR_ES_ACTOS_EXIT5_PS;HRPSE;;
HR_ES_ACTOS_EXIT6_PS;HRPSE;;
HR_ES_ACTOS_MASIVOS_PS;HRPSE;;
HR_ES_ALV_HEAD_PR_PS;HRPSE_AP;;
HR_ES_ALV_HEAD_PS;HRPSE_AP;;
HR_ES_ALVSINRLV_PS;HRPSE;;
HR_ES_AP_000_PS;HRPSE_AP;;
HR_ES_AP_001_PS;HRPSE_AP;;
HR_ES_AP_002_PS;HRPSE_AP;;
HR_ES_AP_003_PS;HRPSE_AP;;
HR_ES_AP_004_PS;HRPSE_AP;;
HR_ES_AP_005_PS;HRPSE_AP;;
HR_ES_AP_006_PS;HRPSE_AP;;
HR_ES_AP_007_PS;HRPSE_AP;;
HR_ES_AP_008_PS;HRPSE_AP;;
HR_ES_AP_009_PS;HRPSE_AP;;
HR_ES_AP_010_PS;HRPSE_AP;;
HR_ES_AP_011_PS;HRPSE_AP;;
HR_ES_AP_012_PS;HRPSE_AP;;
HR_ES_AP_013_PS;HRPSE_AP;;
HR_ES_AP_014_PS;HRPSE_AP;;
HR_ES_AP_018_PS;HRPSE_AP;;
HR_ES_AP_019_PS;HRPSE_AP;;
HR_ES_AP_020_PS;HRPSE_AP;;
HR_ES_AP_021_PS;HRPSE_AP;;
HR_ES_AP_022_PS;HRPSE_AP;;
HR_ES_AP_023_PS;HRPSE_AP;;
HR_ES_AP_024_PS;HRPSE_AP;;
HR_ES_AP_025_PS;HRPSE_AP;;
HR_ES_AP_EVAL_CUST_PS;HRPSE_AP;;
HR_ES_AP_PBPA_001_PS;HRPSE_AP;;
HR_ES_AP_PBPA_002_PS;HRPSE_AP;;
HR_ES_AP_PBPA_003_PS;HRPSE_AP;;
HR_ES_AP_PBPA_004_PS;HRPSE_AP;;
HR_ES_AP_PBPA_005_PS;HRPSE_AP;;
HR_ES_APEVAL_ADJ_002_PS;HRPSE_AP;;
HR_ES_APEVAL_ADJ_P1_PS;HRPSE_AP;;
HR_ES_APEVAL_ADJ_PS;HRPSE_AP;;
HR_ES_AS_GP01_PS;HRPSE_AP;;
HR_ES_AS_GP02_PS;HRPSE_AP;;
HR_ES_ASALLOW_BEN_PS;HRPSE_AP;;
HR_ES_ASDOC_INTF_PS;HRPSE_AP;;
HR_ES_ASINSCRIP_PS;HRPSE_AP;;
HR_ES_ASRENOVA_PS;HRPSE_AP;;
HR_ES_ASSIGN_EXIT_PS;HRPSE;;
HR_ES_AUTH_PD_PS;HRPSE;;
HR_ES_BUILD_XML_PS;HRPSE;;
HR_ES_CEPIT_SEND_XML_PS;HRPSE;;
HR_ES_CHECK_PERRG_PS;HRPSE_AP;;
HR_ES_COMPATIBILITY;HRPSE;;
HR_ES_CONSOLIDACION;HRPSE;;
HR_ES_CONTR_MGMT;HR_ES_CONTR_MGMT;;
HR_ES_CRT2;HR_ES_CRT2;;
HR_ES_CUSTIT_REGC_PS;HRPSE_AP;;
HR_ES_DAR_RETRIB_PS;HRPSE;;
HR_ES_DET_POSITION;HRPSE;;
HR_ES_DETERMINEVENDOR_PS;HRPSE_PBC;;
HR_ES_FE_001_PS;HRPSE_LISTS;;
HR_ES_FE_ST0920LL_PS;HRPSE_LISTS;;
HR_ES_FILLALV_DAT_PS;HRPSE_AP;;
HR_ES_FL_000_PS;HRPSE_LISTS;;
HR_ES_FL_001_PS;HRPSE_LISTS;;
HR_ES_FL_002_PS;HRPSE_LISTS;;
HR_ES_FL_003_PS;HRPSE_LISTS;;
HR_ES_FL_004_PS;HRPSE_LISTS;;
HR_ES_FL_005_PS;HRPSE_LISTS;;
HR_ES_FL_006_PS;HRPSE_LISTS;;
HR_ES_FL_007_PS;HRPSE_LISTS;;
HR_ES_FORMAL_RPT_PS;HRPSE;;
HR_ES_HR_INDVAL_PS;HRPSE;;
HR_ES_HRBAS00INFT_PS;HRPSE;;
HR_ES_HRMOD_EJ_PS;HRPSE;;
HR_ES_INFORME_ANTIG_PS;HRPSE;;
HR_ES_LEG_BEFORE_PS;HRPSE;;
HR_ES_LEG_END_OF_PS;HRPSE;;
HR_ES_LEG_PRESUP_PS;HRPSE;;
HR_ES_LEG_TIPO_PS;HRPSE;;
HR_ES_LEG_XML_PRO;HRPSE;;
HR_ES_LI_STATUSREL_PS;HRPSE_LISTS;;
HR_ES_LIST_CATALG_PS;HRPSE_AP;;
HR_ES_MODELO_345;;Obtain additional data to create template 345;
HR_ES_MUTUAS_PS;HRPSE;;
HR_ES_NOMNEG_PS;HRPSE_PBC;;
HR_ES_PBC_EXIT_PS;HRPSE_PBC;;
HR_ES_PBC_EXIT2_PS;HRPSE_PBC;;
HR_ES_PERFEC_ANTIG;HRPSE;;
HR_ES_RES_TRI;HRPSE;;
HR_ES_RPC190E0;HR_ES_RPC190E0;;
HR_ES_RPCEREE0;HR_ES_RPCEREE0;;
HR_ES_SENIORITY_PS;HRPSE;;
HR_ES_SH_RPT_OUT_PS;HRPSE;;
HR_ES_SH_STAT_PS;HRPSE;;
HR_ES_SIGN_XML_EX_PS;HRPSE;;
HR_ES_SP_PS;HRPSE;;
HR_ES_STATUS_EX_PS;HRPSE;;
HR_ES_XML_AMPLIACION_ALV_PS;HRPSE;;
HR_ES_XML_CANONICO_PS;HRPSE;;
HR_F4_GET_SUBTYPE;;HR: entradas possíveis para subinfotipos;
HR_FAST_ACTION_CHECK;;Verificação de campos nas telas de entrada rápida;
HR_FI_HPA;;Enhancements for Finnish Holiday Pay Accrual;
HR_FI_HPA_ACCR;HR_FI_HPA_ACCR;;
HR_FI_HPA_QTA;HR_FI_HPA_QTA;;
HR_FI_IR_DM;HR_FI_IR;;
HR_FI_IT0057;;BADI for Finnish trade union functionality;
HR_FI_KELA;HR_FI_KELA_OUTPUT;;
HR_GB_ASHE_BADI;HR_GB_ASHE_BADI;;
HR_GB_BSS_BADI;HR_GB_BSS_BADI;;
HR_GB_CJRS;HR_GB_CJRS;;
HR_GB_CSP_GBAPP;HR_GB_CSP_GBAPP;;
HR_GB_DPP_BADI;HR_GB_DPP_BADI;;
HR_GB_EXCEL_UPLOAD;HR_GB_EXCEL_UPLOAD;;
HR_GB_FEATURES;HR_GB_FEATURES;;
HR_GB_GBAPP_BADI;HR_GB_GBAPP_BADI;;
HR_GB_GBSXP;HR_GB_GBSXP;;
HR_GB_GEXCP;HR_GB_GEXCP;;
HR_GB_GPG_BADI;HR_GB_GPG_BADI;;
HR_GB_GRSUP;HR_GB_GRSUP;;
HR_GB_HR_GPNAB_BADI;HR_GB_HR_GPNAB_BADI;;
HR_GB_IT2001_BADI;HR_GB_IT2001_BADI;;
HR_GB_LGPS_AD_HOC;HR_GB_LGPS_AD_HOC;;
HR_GB_LGPS_DATES;HR_GB_LGPS_DATES;;
HR_GB_LGPS_IT0008;HR_GB_LGPS_IT0008;;
HR_GB_LGPS_IT0014;HR_GB_LGPS_IT0014;;
HR_GB_LGPS_IT0052;HR_GB_LGPS_IT0052;;
HR_GB_LGPS_PSCH;HR_GB_LGPS_PSCH;;
HR_GB_LGPS_PT;HR_GB_LGPS_PT;;
HR_GB_LGPS_REPORTING;HR_GB_LGPS_REPORTING;;
HR_GB_LGPS_TTO;HR_GB_LGPS_TTO;;
HR_GB_NFI_BADI;HR_GB_NFI_BADI;;
HR_GB_OTR_BADI;HR_GB_OTR_BADI;;
HR_GB_OXP_BADI;HR_GB_OXP_BADI;;
HR_GB_P11D_BADI;HR_GB_P11D_BADI;;
HR_GB_P45_BADI;HR_GB_P45_BADI;;
HR_GB_PAE_BADI;HR_GB_PAE_BADI;;
HR_GB_PAYCAL_BADI;HR_GB_PAYCAL_BADI;;
HR_GB_PENSIONABLE_PY;HR_GB_PENSIONABLE_PAY;;
HR_GB_PY_RTI_BADI;HR_GB_PY_RTI_BADI;;
HR_GB_RPULGPG1_BADI;HR_GB_RPULGPG1_BADI;;
HR_GB_RPULGPG2_BADI;HR_GB_RPULGPG2_BADI;;
HR_GB_RPULGPG3_BADI;HR_GB_RPULGPG3_BADI;;
HR_GB_RTI_BADI;HR_GB_RTI_BADI;;
HR_GB_RTI_DTO_BADI;HR_GB_RTI_DTO_BADI;;
HR_GB_RTI_P60_BADI;HR_GB_RTI_P60_BADI;;
HR_GB_SWF_ABS;HR_GB_SWF_ABS;;
HR_GB_SWF_CONT;HR_GB_SWF_CONT;;
HR_GB_SWF_IT0008;HR_GB_SWF_IT0008;;
HR_GB_SWF_IT0014;HR_GB_SWF_IT0014;;
HR_GB_SWF_IT0015;HR_GB_SWF_IT0015;;
HR_GB_SWF_IT0052;HR_GB_SWF_IT0052;;
HR_GB_SWF_PAY;HR_GB_SWF_PAY;;
HR_GB_SWF_PRU;HR_GB_SWF_PRU;;
HR_GB_SWF_PSP;HR_GB_SWF_PSP;;
HR_GB_SWF_PT;HR_GB_SWF_PT;;
HR_GB_SWF_QUAL;HR_GB_SWF_QUAL;;
HR_GB_SWF_SCH;HR_GB_SWF_SCH;;
HR_GB_SWF_STAF;HR_GB_SWF_STAF;;
HR_GB_SWF_TCU;HR_GB_SWF_TCU;;
HR_GB_SWF_TTO;HR_GB_SWF_TTO;;
HR_GB_SXP_BADI;HR_GB_SXP_BADI;;
HR_GB_TPMCR_BADI;HR_GB_TPMCR_BADI;;
HR_GB_TPMDC_BADI;HR_GB_TPMDC_BADI;;
HR_GB_TPS_GBAPP;HR_GB_TPS_GBAPP;;
HR_GB_USS_BADI;HR_GB_USS_BADI;;
HR_GR_APD;HR_GR_APD;;
HR_GR_CALC;HR_GR_CALC;;
HR_GR_E3XML;HR_GR_E3XML;;
HR_GR_ERGANI2;HR_GR_ERGANI2;;
HR_GR_GRAVE;HR_GR_GRAVE;;
HR_GR_TAX;HR_GR_TAX;;
HR_HR_BT00;;HRHR: BAdI for bank transfers;
HR_HR_BT20;;HRHR: Business Add-Ins for break-down list of bank trasnfers;
HR_HR_IDO;HR_HR_IDO;;
HR_HR_RADG;HR_HR_RADG;;
HR_HR_UTIL_INFTY;HR_HR_UTIL_INFTY;;
HR_HR_UTIL_PAYRES;HR_HR_UTIL_PAYRES;;
HR_HR_UTIL_SETTINGS;HR_HR_UTIL_SETTINGS;;
HR_IE_ASC45_BADI;HR_IE_ASC45_BADI;;
HR_IE_ASC60_BADI;HR_IE_ASC60_BADI;;
HR_IE_EHCS_BADI;HR_IE_EHCS_BADI;;
HR_IE_ERR_BADI;HR_IE_ERR_BADI;;
HR_IE_FEATURES;HR_IE_FEATURES;;
HR_IE_GPG_BADI;HR_IE_GPG_BADI;;
HR_IE_LOS_BADI;HR_IE_LOS_BADI;;
HR_IE_SMART_BADI;HR_IE_SMART_BADI;;
HR_IE_SXP_PAY_BADI;HR_IE_SXP_PAY_BADI;;
HR_IN_ACK_DET;HR_IN_ACK_DET;;
HR_IN_BANK_TRANSFER;;BANK DETAILS.;
HR_IN_CALC_AGE;HR_IN_CALC_AGE;;
HR_IN_CALC_PTX_AMT;HR_IN_CALC_PTX_AMT;;
HR_IN_CALC_PTX_BASIS;HR_IN_CALC_PTX_BASIS;;
HR_IN_CCO_PROCESSING;;Customer Exit for CCO - Perk and Exemption Processing;
HR_IN_CLAIMS_PAYMENT;;To save the data from claims_tab and pass it to user exit;
HR_IN_CUST_EXM_CHK;HR_IN_CUST_EXM_CHK;;
HR_IN_ECR_MEM_ID;HR_IN_ECR_MEM_ID;;
HR_IN_EE_DESIGN;HR_IN_EE_DESIGN;;
HR_IN_EPF_CONT;HR_IN_EPF_CONT;;
HR_IN_ER_ADDRESS;HR_IN_ER_ADDRESS;;
HR_IN_ESI_MON_DET;HR_IN_ESI_MON_DET;;
HR_IN_ESI_REFUND;;ESI refund  to the employee;
HR_IN_ESS_ACTPROP;HR_IN_ESS_TD;;
HR_IN_ESS_CITY_CAT;HR_IN_ESS_TD;;
HR_IN_F12BA_EE_DET;HR_IN_F12BA_EE_DET;;
HR_IN_F12BB_CUST_TXT_EVD;HR_IN_F12BB_CUST_TXT_EVD;;
HR_IN_F12BB_DS_CONFIG;HR_IN_F12BB_DIGITALSIGNING;;
HR_IN_F12BB_DS_FILESTORE;HR_IN_F12BB_DIGITALSIGNING;;
HR_IN_F12BB_DS_GETSUBTYPES;HR_IN_F12BB_DIGITALSIGNING;;
HR_IN_F12BB_PARENT_NAME;HR_IN_F12BB_PARENT_NAME;;
HR_IN_F16_ENH;HR_IN_F16_ENH;;
HR_IN_F16_HTEXT1;HR_IN_F16_HTEXT;;
HR_IN_F16_MAIL;HR_IN_F16_MAIL;;
HR_IN_F24Q_LANDLORD_PAN;HR_IN_F24Q_LANDLORD_PAN;;
HR_IN_F24Q_LATE_FEE;HR_IN_F24Q_LATE_FEE;;
HR_IN_F24Q_SHECESS;HR_IN_F24Q_SHECESS;;
HR_IN_F24Q_TAX_CHECK;HR_IN_F24Q_TAX_CHECK;;
HR_IN_F24Q_TXBL_INCM;HR_IN_F24Q_TXBL_INCM;;
HR_IN_GET_KYC_UAN;HR_IN_GET_KYC_UAN;;
HR_IN_LOANS_VALIDATE;;VARIOUS VALIDATIONS FOR LOANS;
HR_IN_MEAL_PERK;HR_IN_MEAL_PERK;;
HR_IN_MIN_DAYS_PTX;HR_IN_MIN_DAYS_PTX;;
HR_IN_MIN_WAGE;HR_IN_MIN_WAGE;;
HR_IN_MINIMUM_NET;;Minimum take home pay;
HR_IN_MOD_40ECC;HR_IN_MOD_40ECC;;
HR_IN_MONWT_TD_VALUE;HR_IN_MONWT_TD_VALUE;;
HR_IN_NPS_CONTRIB;HR_IN_ES_NPS;;
HR_IN_PENAL_INTEREST;;PENAL INTEREST ON FORECLOSURE OF A LOAN;
HR_IN_PERCENT_SHARES;;HR IN: Percent of shares held by employees;
HR_IN_PF_CONTRI;HR_IN_PF_CONTRI;;
HR_IN_PF_NON_CONTR;;Overwrite the Number of Non Contributing Days;
HR_IN_PF_REP_MARCH;;To upload March data for Annual PF/Pen Report;
HR_IN_PN_PREV_EMP;;Computes the Prev A/c no and Service details of the employee;
HR_IN_PREVDET;HR_IN_PREVDET;;
HR_IN_PTX_REG;HR_IN_PTX_REG;;
HR_IN_PTX_TN_REGIO;HR_IN_PTX_TN_REGIO;;
HR_IN_RI_DET;HR_IN_RI_DET;;
HR_IN_SAN_CONTR;HR_IN_SAN_CONTR;;
HR_IN_TAX_EMPLOYER;;Tax paid by the employer on behalf of  employee u/s 192(1A);
HR_IN_TERMINATION;HR_IN_TERMINATION;;
HR_INDVAL;;HR: avaliação indireta de rubricas salariais;
HR_INLK_ESI_REPORT;;HR IN:  ESI Report changes for INLK;
HR_IT_SCATTI_DIVERSI;;HR_IT: management of non-standard pay scale jumps;
HR_IT_SUPMIN;;Badi for extra bonus to wage floor;
HR_IT0002;;Business add-in to process IT0002 for various ctry/reg.;
HR_LA_SHOW_TRM_PYMNT;;Selecionar rubs.sals.a exibir como pagamento na rescisão;
HR_LA_TRM_ACTION;;Processar infotipos adequados p/ação em determinado IT 0000;
HR_LA_TRM_PRENOTICE;;Processamento de aviso prévio em relatório de rescisão;
HR_MX_FONACOT_PCTG;HR_MX_FONACOT_PCTG;;
HR_MX_FONACOT_TERM_PCTG;HR_MX_FONACOT_TERM_PCTG;;
HR_MX_HMXCAFL0_EDI;;EDI format fill for IMSS transaction transfers;
HR_MX_HMXUTMS0_EDI;;EDI format for IMSS transaction transfers;
HR_MX_STATE_TAX;;State tax BAdI;
HR_MX_STATE_TAX_CE;HR_MX_STATE_TAX_CE;;
HR_MX_TRM_VAC_DAYS;;Number of leave days to settle at termination;
HR_MX_VSDI_BIMONTHLY;HR_MX_VSDI_BIMONTHLY;;
HR_MX_VSDI_KEY_DATE;HR_MX_VSDI_KEY_DATE;;
HR_NL_JAAROPGAVE;;New Employee Tax Statement: BAdI for customer-specific data;
HR_NL_LA_NUMIV_ATTR;HR_NL_LA_ENHANCEMENTS;;
HR_NL_LA_SBR_SCOMM;HR_NL_LA_SBR_COMM;;
HR_NL_PENS_PAY_RES_EXPORT_BADI;HR_NL_PENS_PAY_RES_EXPORT;;
HR_NL_PR_B_ACH_CGI_AZL;HR_NL_PR_ENHANCEMENTS_ACH;;
HR_NL_PR_B_ACH_NO_IT8;HR_NL_PR_ENHANCEMENTS_ACH;;
HR_NL_PR_B_APG_GET_ADDR;HR_NL_PR_ENHANCEMENTS_APG;;
HR_NL_PR_B_NO_IT8;HR_NL_PR_ENHANCEMENTS;;
HR_NL_PR_B_RETRO_START;HR_NL_PR_ENHANCEMENTS;;
HR_NL_PR_EXTRACT_REPAIR_P3274;HR_NL_PR_ENHANCEMENTS;;
HR_NL_PR_NUMIV_ATTR;HR_NL_PR_ENHANCEMENTS;;
HR_NO_1653_SCREEN;HR_NO_1653;;
HR_NO_ACF;HR_NO_ACF;;
HR_NO_ADT;HR_NO_ADT;;
HR_NO_ADT_ABSENCE_01;HR_NO_ADT_ABSENCE_01;;
HR_NO_ATS_BAL_PDF;HR_NO_ATS_BAL_PDF;;
HR_NO_EDAG_GRN;HR_NO_EDG_GRN;;
HR_NO_EDAG_TXE_RULE;HR_NO_EDG_GRN;;
HR_NO_EDG;HR_NO_EDG;;
HR_NO_EDG_AIF;HR_NO_EDG_AIF;;
HR_NO_EDG_ANST;HR_NO_EDG_ANST;;
HR_NO_EDG_EMP;HR_NO_EDG_EMP;;
HR_NO_EDG_ERC;HR_NO_EDG_ERC;;
HR_NO_ETC;HR_NO_ETC;;
HR_NO_LOAN_WTS;HR_NO_LOAN;;
HR_NO_MUN_MP_01;;BADI for annual working hours and it0008 fields;
HR_NO_MUN_PEN_01;;BADI for Pension variant parameters &  Weighted hours;
HR_NO_NLDR_FILLER1;HR_NO_NLDR;;
HR_NO_OVT_RESULTMOD;;Read time results for Overtime reporting;
HR_NO_RMB_ABSDATA;;Enhancements for reimbursement data calculated;
HR_NO_RMB_CLAIMINFO;;Enhancements for reimbursement claim information;
HR_NO_RMB_COVID;HR_NO_RMB_COVID;;
HR_NO_RMB_K27;HR_NO_RMB_K27;;
HR_NO_RMB_MPOS;;Multiple Positions;
HR_NO_RMB_NOPYRESULT;;Enhancements for payroll results read for one period;
HR_NO_RMB_PAYDATA;;Enhancements for payroll results read for three periods;
HR_NO_RMB_RCON;;Reconciliation of claim and received payments;
HR_NO_RMB_SSF;;BADI for forms 302A and 307C;
HR_NO_UTIL_INFTY;HR_NO_UTIL_INFTY;;
HR_NO_UTIL_PAYRES;HR_NO_UTIL_PAYRES;;
HR_NO_UTIL_SETTINGS;HR_NO_UTIL_SETTINGS;;
HR_NOPBS_IV_EXIT1;;User Exit for Norway Public Sector- Indirect Valuation;
HR_NOPBS_SPK1;;SPK File Reporting;
HR_NOPBS_SPK2;HR_NOPBS_SPK2;;
HR_NZ_CORRECT_CRT;;Correct CRT;
HR_NZ_GET_BEGDA;;Get begin date for the average rate calculation;
HR_NZ_GET_EMP_DETAILS;HR_NZ_GET_EMP_DETAILS;;
HR_NZ_GET_HIRE_FIRE;HR_NZ_GET_HIRE_FIRE;;
HR_NZ_GET_PAY_DETAILS;HR_NZ_GET_PAY_DETAILS;;
HR_NZ_P0310_SUPBS;HR_NZ_P0310_SUPBS;;
HR_NZ_PAY_TERM_GROSS;;Get the gross for calculating accrual termination pay;
HR_NZ_PAY_TERM_PUHOL;;Get the rate for paying out public holiday on termination;
HR_NZ_REEVALUATE_RATE;HR_NZ_REEVALUATE_RATE;;
HR_NZ_REPLACE_QUOTA_TEXT;HR_NZ_REPLACE_QUOTA_TEXT;;
HR_PAD_CHKS_ICTYP;;Verificações empresariais - nº IC do tipo IC;
HR_PAFI_STATS_BADI;HR_PAFI_STATS_BADI;;
HR_PASG_DEC_CAS;HR_PASG_DEC_CAS;;
HR_PAY_06_ASAF;HR_PAY_06_ASAF;;
HR_PAY_06_ASI6M;HR_PAY_06_ASI6M;;
HR_PAY_06_ASI6M;;BAdI: Change wage statement (ASI6MT);
HR_PAY_06_ASMF;HR_PAY_06_ASMF;;
HR_PAY_06_REF_PERIOD;;BADI: modify reference period (absences);
HR_PAY_06_TIME;;BAdI: Time management in French payroll;
HR_PAYAR_CEDT_BADI;HR_PAYAR_CEDT_BADI;;
HR_PAYAR_F931_BADI;HR_PAYAR_F931_BADI;;
HR_PAYCO_TAX_METHOD;HR_PAYCO_TAX_METHOD;;
HR_PAYCO_UGPP;HR_PAYCO_UGPP;;
HR_PAYMX_CE_SDI_BADI;HR_PAYMX_CE_SDI_BADI;;
HR_PAYMX_GROSS_UP_NATIO_BADI;HR_PAYMX_GROSS_UP_NATIO;;
HR_PAYSG_CCL_M;HR_PAYSG_CCL;;
HR_PAYSG_NSP_M;HR_PAYSG_NSP;;
HR_PAYSG_UICL_M;HR_PAYSG_UICL;;
HR_PAYUA_HUACFP_6;;"Badi for Ukrainian Form P-6 "" The leave order """;
HR_PAYUA_HUACFP16;;"Badi for Ukrainian Form P-16 ""Page of the account of downtim";
HR_PAYUA_UABTK;;;
HR_PAYUAFU_UAPSV;;;
HR_PAYUAFU_UAPSV2;;;
HR_PAYUAOP;;;
HR_PAYUAOP_AMT36TDD;;UA Operations 36TDD (AMT);
HR_PAYUAOP_UAIDX;;Indexation user exit;
HR_PBS_00_AT_BN_EXIT;;Exit Unemploy. Insur. with Bonus in Month. Contrib. Statem.;
HR_PBS_00_AT_VM_EXIT;;Customer Exit for Fund Key of Insured Persons Notification;
HR_PF_ACCOUNT;;Read and write additional information to PF account;
HR_PF_CHECK_POST_PYR;;BAdI: Synchronize Postings in PF Account During Payroll;
HR_PF_CHECK_POSTING;;BAdI: Check Postings Before Writing or Canceling;
HR_PF_WRITE_ACCOUNT;;BAdI: Overwrite PF Postings Before Writing to Account;
HR_PM_WAITING_POINT;;Pontos de espera;
HR_PT_CES_RP;HR_PT_CES_RP;Extraordinary Solidariety Contribution Declaration;
HR_PT_COMPANY_EVALUATION;HR_PT_COMPANY_EVALUATION;BAdI para avaliação de empresas;
HR_PT_IRS_SURCHARGE;;BAdI: Sobretaxa de IRS;
HR_PT_LABOR_COM_FUND;;HR-PT: Ponto de ampliação para cálculo do fundo de garantia;
HR_PT_MID_RP;HR_PT_MID_RP;BAdI: Declaração mensal de remunerações;
HR_PT_NRESIDENT_RP;HR_PT_NRESIDENT_RP;BAdI: Declaração de rendimentos para empregados não resident;
HR_PT_PBS_AS01_BADI;HR_PT_PBS_AS01;BAdI: mapa de pessoal;
HR_PT_PBS_BDAP;;Sector público Portugal: user exit BDAP;
HR_PT_PBS_CGAMF;;BAdI: ficheiro magnético para deduções CGA;
HR_PT_PS_ADSE_XML_BADI;HR_PT_PS_ADSE_XML_BADI;ADSE: badi para preenchimento de ficheiro XML;
HR_PT_PS_SENIORITY_BADI;HR_PT_PS_SENIORITY_BADI;BAdI: cálculo de antiguidade;
HR_PT_PS_SIOE_BADI;HR_PT_PS_SIOE_BADI;BAdI: Sistema de Informação de Organização do Estado (SIOE);
HR_PT_QUOTA_ACCRUAL;;HR-PT: Ponto de ampliação para cálculo de quota de ausências;
HR_PT_REMUNERATION_SHEET_BADI;HR_PT_REMUNERATION_SHEET_BADI;BAdI: Folha de Remunerações;
HR_PT_RPCAIDP0;;BAdI: Relatório de Declaração de Rendimentos;
HR_PT_SIADAP_SETS_PS;;SIADAP: configurações básicas;
HR_PT_SOCPBS_PS;;BAdI: balanço social - outros quadros;
HR_PT_UNIQUE_RP;HR_PT_UNIQUE_RP;BAdI: Relatório Único - Anexo 0;
HR_PT_UNIQUE_RP_HIRES_FIRES;HR_PT_UNIQUE_RP_HIRES_FIRES;BAdI: Relatório Único - Classificação de entradas e saídas;
HR_PT_UNIQUE_RP_QP;HR_PT_UNIQUE_RP_QP;BAdI: Relatório Único - Anexo A;
HR_PT_UNIQUE_RP_RFC;HR_PT_UNIQUE_RP_RFC;BAdI: Relatório Único - Anexo C;
